combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.35_L0.38_S0.43_rm0,y2023,0.35,0.38,0.43,False,,61,-336.18440368212623,1631.261207386502,0.9381806302759298,0.47540983606557374,-5.511219732493872,True
m0.35_L0.38_S0.43_rm0,y2024,0.35,0.38,0.43,False,,143,3289.8563946182267,1114.3724399476487,1.3776416480226137,0.5454545454545454,23.005988773554034,True
m0.35_L0.38_S0.43_rm0,y2025_ytd,0.35,0.38,0.43,False,,16,-1563.4168408740898,1908.4994386119724,0.5129645472731322,0.4375,-97.71355255463061,True
m0.35_L0.38_S0.43_rm1,y2022,0.35,0.38,0.43,True,,14,3158.2551452200523,0.0,,1.0,225.58965323000373,True
m0.35_L0.38_S0.43_rm1,y2023,0.35,0.38,0.43,True,,16,3025.469375291062,0.0,,1.0,189.09183595569138,True
m0.35_L0.38_S0.43_rm1,y2024,0.35,0.38,0.43,True,,26,3046.901521269614,163.00337235367624,7.1207673696077265,0.8461538461538461,117.18852004883131,True
m0.35_L0.38_S0.43_rm1,y2025_ytd,0.35,0.38,0.43,True,,22,3040.6074741824623,663.5076385766515,4.962722154749082,0.8181818181818182,138.20943064465737,True
m0.35_L0.38_S0.48_rm0,y2022,0.35,0.38,0.48,False,,33,-930.0132420086888,1568.3480156270743,0.7766973909418454,0.45454545454545453,-28.182219454808752,True
m0.35_L0.38_S0.48_rm0,y2023,0.35,0.38,0.48,False,,56,-185.0202935913885,1631.261207386502,0.9618616030136059,0.48214285714285715,-3.3039338141319377,True
m0.35_L0.38_S0.48_rm0,y2024,0.35,0.38,0.48,False,,124,3141.1044711689137,1251.1305788986065,1.410120751789328,0.5483870967741935,25.331487670717046,True
m0.35_L0.38_S0.48_rm0,y2025_ytd,0.35,0.38,0.48,False,,14,-1031.8929756859625,1769.4779194924195,0.6147560063769094,0.5,-73.70664112042589,True
m0.35_L0.38_S0.48_rm1,y2022,0.35,0.38,0.48,True,,14,3158.2551452200523,0.0,,1.0,225.58965323000373,True
m0.35_L0.38_S0.48_rm1,y2023,0.35,0.38,0.48,True,,16,3025.469375291062,0.0,,1.0,189.09183595569138,True
m0.35_L0.38_S0.48_rm1,y2024,0.35,0.38,0.48,True,,26,3046.901521269614,163.00337235367624,7.1207673696077265,0.8461538461538461,117.18852004883131,True
m0.35_L0.38_S0.48_rm1,y2025_ytd,0.35,0.38,0.48,True,,22,3040.6074741824623,663.5076385766515,4.962722154749082,0.8181818181818182,138.20943064465737,True
m0.35_L0.38_S0.53_rm0,y2022,0.35,0.38,0.53,False,,31,-1279.6841258220952,1568.3480156270743,0.6969629061861806,0.41935483870967744,-41.28013309103533,True
m0.35_L0.38_S0.53_rm0,y2023,0.35,0.38,0.53,False,,48,104.15840325815213,1625.7871082805068,1.0253354855778838,0.5,2.169966734544836,True
m0.35_L0.38_S0.53_rm0,y2024,0.35,0.38,0.53,False,,102,3133.905725124089,1115.9171060052977,1.4989615028669596,0.5588235294117647,30.724565932589105,True
m0.35_L0.38_S0.53_rm0,y2025_ytd,0.35,0.38,0.53,False,,44,3035.7116389590215,842.9675786330699,1.8067353151708159,0.5454545454545454,68.99344633997777,True
m0.35_L0.38_S0.53_rm1,y2022,0.35,0.38,0.53,True,,13,3011.151730721787,0.0,,1.0,231.62705620936822,True
m0.35_L0.38_S0.53_rm1,y2023,0.35,0.38,0.53,True,,17,3303.4186524607035,0.0,,1.0,194.31874426239432,True
m0.35_L0.38_S0.53_rm1,y2024,0.35,0.38,0.53,True,,26,3041.111980158006,163.00337235367624,7.109137051373428,0.8461538461538461,116.96584539069255,True
m0.35_L0.38_S0.53_rm1,y2025_ytd,0.35,0.38,0.53,True,,22,3054.2124892030197,663.5076385766515,4.980453116372846,0.8181818181818182,138.82784041831908,True
m0.35_L0.38_S0.58_rm0,y2022,0.35,0.38,0.58,False,,26,-1575.5228163254715,1342.92519050384,0.586842770248209,0.34615384615384615,-60.59703139713352,True
m0.35_L0.38_S0.58_rm0,y2023,0.35,0.38,0.58,False,,56,3133.1232530499747,917.9225532817582,1.9162319017060885,0.625,55.94862951874955,True
m0.35_L0.38_S0.58_rm0,y2024,0.35,0.38,0.58,False,,152,1013.609760254801,1658.4060148615536,1.0839484103152428,0.4934210526315789,6.668485264834217,True
m0.35_L0.38_S0.58_rm0,y2025_ytd,0.35,0.38,0.58,False,,41,3234.096115229782,687.4600000000064,1.9551084860883396,0.5609756097560976,78.88039305438492,True
m0.35_L0.38_S0.58_rm1,y2022,0.35,0.38,0.58,True,,11,3394.0898174093404,0.0,,1.0,308.5536197644855,True
m0.35_L0.38_S0.58_rm1,y2023,0.35,0.38,0.58,True,,17,3032.6011106189058,0.0,,1.0,178.38830062464152,True
m0.35_L0.38_S0.58_rm1,y2024,0.35,0.38,0.58,True,,25,3262.9919963713637,198.42028021292936,7.55486066722592,0.84,130.51967985485456,True
